SYMBOL,ASKPRICE,ASKQTY,BIDPRICE,BIDQTY,CLOSETIME,COUNT,FIRSTID,HIGHPRICE,LASTID,LASTPRICE,LASTQTY,LOWPRICE,OPENPRICE,OPENTIME,PREVCLOSEPRICE,PRICECHANGE,PRICECHANGEPERCENT,QUOTEVOLUME,VOLUME,WEIGHTEDAVGPRICE
FISBRL,9.42000000,760.60000000,9.34000000,1.10000000,1638427723817,410,112964,9.69000000,113373,9.34000000,1.90000000,9.21000000,9.54000000,1638341323817,9.42000000,-0.20000000,-2.096,327920.02900000,34714.50000000,9.44619767
WAXPUSDT,0.62290000,2218.00000000,0.62230000,2007.00000000,1638428054581,64571,8379945,0.68000000,8444515,0.62290000,32.00000000,0.60000000,0.67040000,1638341654581,0.67070000,-0.04750000,-7.085,36696299.61610000,57139857.00000000,0.64221896
WAXPBUSD,0.62340000,44.00000000,0.62260000,1050.00000000,1638428055344,16035,3242815,0.67760000,3258849,0.62290000,1334.00000000,0.60220000,0.67200000,1638341655344,0.67100000,-0.04910000,-7.307,6284085.01040000,9755038.00000000,0.64418868
WAXPBNB,0.00100860,9627.00000000,0.00100460,6.00000000,1638428056457,1738,310905,0.00107100,312642,0.00100460,89.00000000,0.00098610,0.00107090,1638341656457,0.00107090,-0.00006630,-6.191,1262.83782950,1236269.00000000,0.00102149
WAXPBTC,0.00001102,1533.00000000,0.00001101,850.00000000,1638428055316,12312,1512635,0.00001185,1524946,0.00001102,120.00000000,0.00001075,0.00001179,1638341655316,0.00001178,-0.00000077,-6.531,72.77302067,6458098.00000000,0.00001127
TRIBEBTC,0.00002010,1100.00000000,0.00002006,355.00000000,1638428053077,2567,348612,0.00002099,351178,0.00002006,50.00000000,0.00001945,0.00002090,1638341653077,0.00002092,-0.00000084,-4.019,8.85260052,439114.00000000,0.00002016
TRIBEBNB,0.00184300,5196.00000000,0.00182700,605.00000000,1638427986016,1083,80371,0.00189500,81453,0.00184500,9.00000000,0.00177500,0.00189500,1638341586016,0.00190000,-0.00005000,-2.639,374.89311200,205146.00000000,0.00182745
TRIBEBUSD,1.13710000,880.00000000,1.13550000,47.00000000,1638428055167,5290,945010,1.21490000,950299,1.13750000,100.00000000,1.12980000,1.19210000,1638341655167,1.19400000,-0.05460000,-4.580,758325.56910000,653306.00000000,1.16075096
TRIBEUSDT,1.13570000,893.00000000,1.13520000,44.00000000,1638428053794,14470,2362527,1.19500000,2376996,1.13570000,3710.00000000,1.13100000,1.19300000,1638341653794,1.19120000,-0.05730000,-4.803,5058352.01970000,4363620.00000000,1.15921002
GNOUSDT,434.60000000,0.25900000,433.50000000,1.91000000,1638428054327,3423,641274,478.50000000,644696,434.60000000,0.18900000,426.60000000,475.10000000,1638341654327,475.10000000,-40.50000000,-8.525,704474.52520000,1556.08900000,452.72122944
GNOBUSD,435.70000000,0.08700000,434.70000000,0.36900000,1638428054331,1126,322754,477.80000000,323879,434.70000000,0.04000000,428.20000000,474.60000000,1638341654331,471.20000000,-39.90000000,-8.407,124520.48000000,275.74900000,451.57182800
GNOBNB,0.70560000,0.21300000,0.69800000,2.31100000,1638428042246,417,82807,0.75670000,83223,0.70360000,2.31100000,0.69850000,0.75670000,1638341642246,0.74960000,-0.05310000,-7.017,708.45194180,990.15300000,0.71549745
GNOBTC,0.00768900,2.71100000,0.00766300,2.51200000,1638428053586,1393,142171,0.00836700,143563,0.00769200,0.31400000,0.00759600,0.00832800,1638341653586,0.00829400,-0.00063600,-7.637,4.58701648,576.74900000,0.00795323
ARPATRY,1.97560000,104.00000000,1.97500000,8685.00000000,1638428051931,62260,7147386,2.17300000,7209645,1.97560000,50.00000000,1.90200000,1.95250000,1638341651931,1.95250000,0.02310000,1.183,361499114.13810000,179183763.00000000,2.01747696
PROMBTC,0.00027120,65.29000000,0.00027020,54.70000000,1638428032695,577,175251,0.00028060,175827,0.00027120,61.23000000,0.00027010,0.00027710,1638341632695,0.00027770,-0.00000590,-2.129,1.97479702,7202.08000000,0.00027420
MTLBUSD,2.88900000,11.30000000,2.88100000,334.10000000,1638428055356,1803,179179,3.07400000,180981,2.88500000,39.10000000,2.82900000,2.94800000,1638341655356,2.95200000,-0.06300000,-2.137,136922.63940000,46265.50000000,2.95949767
OGNBUSD,1.00280000,1034.00000000,1.00060000,4000.90000000,1638428055993,7677,659020,1.08920000,666696,1.00370000,326.40000000,0.97420000,1.02810000,1638341655993,1.02570000,-0.02440000,-2.373,849846.27812000,820718.70000000,1.03549033
XECUSDT,0.00014624,36507728.00,0.00014621,7425000.00,1638428056231,100414,14925676,0.00015314,15026089,0.00014621,14230607.00,0.00014356,0.00015015,1638341656231,0.00015017,-0.00000394,-2.624,13069486.08609278,87449138447.00,0.00014945
C98BRL,19.17000000,300.40000000,19.10000000,900.80000000,1638428050069,1435,70484,20.12000000,71918,19.14000000,23.80000000,17.17000000,17.33000000,1638341650069,17.45000000,1.81000000,10.444,899682.72000000,48824.60000000,18.42683238
SOLAUD,314.50000000,3.60800000,313.82000000,8.97700000,1638428047580,7160,486930,332.66000000,494089,314.87000000,0.13400000,303.06000000,305.51000000,1638341647580,305.51000000,9.36000000,3.064,3902969.18067000,12270.95900000,318.06553837
SUSHIBIDR,108678.00,103.00000000,108057.00,103.00000000,1638428048221,907,80529,116299.00,81435,107707.00,0.28000000,104240.00,115781.00,1638341648221,115781.00,-8074.00,-6.974,1149582938.43,10440.18000000,110111.41
XRPBIDR,13978.00,0.30000000,13967.00,1226.20000000,1638428040034,1190,149974,14636.00,151163,13978.00,61.00000000,13868.00,14475.00,1638341640034,14475.00,-497.00,-3.434,1608686978.00,112653.10000000,14280.01
POLYBUSD,0.73320000,19.10000000,0.73180000,27.30000000,1638428027351,3252,1451119,0.77930000,1454370,0.73390000,1013.70000000,0.72870000,0.76990000,1638341627351,0.76990000,-0.03600000,-4.676,487819.76081000,643980.70000000,0.75750680
ELFUSDT,0.51990000,770.00000000,0.51880000,769.40000000,1638428053703,4896,2225417,0.53820000,2230312,0.51930000,1151.60000000,0.51300000,0.52880000,1638341653703,0.52880000,-0.00950000,-1.797,1071495.18180000,2032795.40000000,0.52710429
DYDXUSDT,14.42400000,49.40000000,14.42300000,29.44000000,1638428056204,411711,24530139,14.94000000,24941849,14.42300000,14.98000000,12.50000000,12.63600000,1638341656204,12.63200000,1.78700000,14.142,193844316.21930000,14054032.58000000,13.79278973
DYDXBUSD,14.43700000,1.10000000,14.42600000,29.04000000,1638428056467,255566,7586817,14.91900000,7842382,14.43300000,38.25000000,12.50700000,12.64300000,1638341656467,12.64400000,1.79000000,14.158,33942203.86914000,2444588.81000000,13.88462703
DYDXBNB,0.02328900,392.69000000,0.02324400,8.15000000,1638428055673,2033,256059,0.02444300,258091,0.02328100,20.00000000,0.01955600,0.02005100,1638341655673,0.02009300,0.00323000,16.109,1646.05331484,73573.00000000,0.02237306
DYDXBTC,0.00025520,1.53000000,0.00025486,69.34000000,1638428055756,36872,2124897,0.00026918,2161768,0.00025482,18.34000000,0.00021996,0.00022184,1638341655756,0.00022191,0.00003298,14.867,249.76253388,1029225.57000000,0.00024267
ELFBUSD,0.52030000,26.90000000,0.51940000,26.90000000,1638428032941,1075,1079244,0.53880000,1080318,0.51990000,1935.30000000,0.51500000,0.53050000,1638341632941,0.52910000,-0.01060000,-1.998,172880.53901000,327165.00000000,0.52842003
POLYUSDT,0.73180000,550.00000000,0.73130000,11.10000000,1638428020679,20857,3295341,0.77840000,3316197,0.73130000,95.20000000,0.72690000,0.76780000,1638341620679,0.76890000,-0.03650000,-4.754,5934626.15168000,7831066.50000000,0.75783115
IDEXUSDT,0.37768000,1050.00000000,0.37710000,948.50000000,1638428056433,269531,7418795,0.51900000,7688325,0.37710000,101.50000000,0.36501000,0.40400000,1638341656433,0.40445000,-0.02690000,-6.658,104512335.63404100,233294501.40000000,0.44798456
VIDTUSDT,0.84660000,485.00000000,0.84240000,25.00000000,1638428042272,12008,3335561,0.88000000,3347568,0.84730000,301.00000000,0.83000000,0.87030000,1638341642272,0.87020000,-0.02300000,-2.643,2865696.74306000,3319485.20000000,0.86329553
SOLBIDR,3214693.00,3.14290000,3210330.00,3.14380000,1638428052246,3554,264672,3408026.00,268225,3213628.00,1.14710000,3111286.00,3131192.00,1638341652246,3140565.00,82436.00,2.633,11995941160.19,3690.07370000,3250867.63
AXSBIDR,1926852.00,7.49500000,1920755.00,7.50100000,1638428039530,818,116521,2060784.00,117338,1925932.00,1.50000000,1905914.00,1991501.00,1638341639530,1998121.00,-65569.00,-3.292,2482050229.56,1240.01000000,2001637.27
BTCUSDP,56627.89000000,0.01547000,56583.67000000,0.00442000,1638428054091,570,73854,58880.66000000,74423,56513.58000000,0.00222000,55841.92000000,56991.00000000,1638341654091,56987.61000000,-477.42000000,-0.838,622481.70966150,10.80583000,57606.09871352
ETHUSDP,4532.80000000,0.19390000,4527.06000000,0.11040000,1638428054908,401,35274,4780.00000000,35674,4523.27000000,0.13300000,4464.24000000,4732.00000000,1638341654908,4733.26000000,-208.73000000,-4.411,643042.77727000,138.88690000,4629.97429758
BNBUSDP,620.69000000,4.03000000,618.18000000,113.01800000,1638428055435,238,23675,650.00000000,23912,617.87000000,0.05600000,606.44000000,631.05000000,1638341655435,629.22000000,-13.18000000,-2.089,239164.12614000,381.14800000,627.48361828
USDPBUSD,1.00000000,30790.08000000,0.99990000,549.97000000,1638427892335,329,73722,1.00020000,74050,1.00000000,837.12000000,0.99960000,1.00020000,1638341492335,1.00000000,-0.00020000,-0.020,350331.78607100,350312.65000000,1.00005463
USDPUSDT,0.99930000,300.09000000,0.99920000,599.97000000,1638428054993,2878,173885,0.99950000,176762,0.99930000,119.42000000,0.99890000,0.99910000,1638341654993,0.99910000,0.00020000,0.020,2540990.66100400,2542910.76000000,0.99924492
GALAUSDT,0.60530000,2050.00000000,0.60518000,19.00000000,1638428056352,741441,45541363,0.67880000,46282803,0.60525000,1654.00000000,0.58609000,0.63528000,1638341656352,0.63530000,-0.03003000,-4.727,458032166.70141000,726422975.00000000,0.63053095
GALABUSD,0.60583000,393.00000000,0.60530000,585.00000000,1638428056473,176192,15959972,0.67985000,16136163,0.60553000,61.00000000,0.58724000,0.63542000,1638341656473,0.63505000,-0.02989000,-4.704,95924287.38468000,151909987.00000000,0.63145478
GALABNB,0.00097717,3634.00000000,0.00097564,88.00000000,1638428056471,16502,982533,0.00108582,999034,0.00097735,87.00000000,0.00095717,0.00101084,1638341656471,0.00100950,-0.00003349,-3.313,8847.85852991,8838321.00000000,0.00100108
GALABTC,0.00001071,9908.00000000,0.00001070,2852.00000000,1638428055192,43941,3421316,0.00001191,3465256,0.00001070,1364.00000000,0.00001048,0.00001116,1638341655192,0.00001116,-0.00000046,-4.122,496.45017815,45110110.00000000,0.00001101
FTMBIDR,30112.00,963.40000000,29987.00,100.00000000,1638428039454,1428,184784,32819.00,186211,30092.00,20.00000000,29311.00,32000.00,1638341639454,32152.00,-1908.00,-5.963,3000189660.10,95311.30000000,31477.80
ALGOBIDR,26872.00,1074.80000000,26780.00,1078.49000000,1638428010643,3062,119154,29431.00,122215,26873.00,5.00000000,26745.00,27127.00,1638341610643,27164.00,-254.00,-0.936,1103344482.21,39588.92000000,27870.03
CAKEAUD,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,25.61000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
KSMAUD,531.70000000,0.03600000,524.40000000,9.48400000,1638428053153,251,23315,567.70000000,23565,534.10000000,0.09200000,522.00000000,548.90000000,1638341653153,547.40000000,-14.80000000,-2.696,48104.93310000,87.88200000,547.38095514
WAVESRUB,1743.99000000,85.17000000,1715.76000000,76.43000000,1638427986632,303,63911,1740.00000000,64213,1707.42000000,6.19000000,1607.20000000,1608.97000000,1638341586632,1604.78000000,98.45000000,6.119,1388957.85780000,838.20000000,1657.07212813
SUNBUSD,0.02933000,85983.00000000,0.02928000,45000.00000000,1638428049924,5922,1099003,0.03134000,1104924,0.02930000,49099.00000000,0.02919000,0.03000000,1638341649924,0.03004000,-0.00070000,-2.333,2846233.53970000,94066746.00000000,0.03025760
ILVUSDT,1667.70000000,0.05800000,1665.50000000,0.47000000,1638428054480,79678,2502868,1930.00000000,2582545,1667.70000000,0.00500000,1629.40000000,1866.00000000,1638341654480,1865.70000000,-198.30000000,-10.627,35319708.20920000,20074.60400000,1759.42241298
ILVBUSD,1668.20000000,0.00700000,1666.10000000,0.35900000,1638428053511,20020,1096704,1898.30000000,1116723,1669.40000000,0.00700000,1631.00000000,1866.60000000,1638341653511,1868.10000000,-197.20000000,-10.565,5658895.81280000,3226.73700000,1753.75179719
ILVBNB,2.69300000,0.12900000,2.68400000,0.94700000,1638428050584,2203,91409,2.99400000,93611,2.68700000,1.17900000,2.65000000,2.97500000,1638341650584,2.97700000,-0.28800000,-9.681,1595.69213000,573.09000000,2.78436568
ILVBTC,0.02949000,0.44100000,0.02948000,0.58700000,1638428047744,13744,471101,0.03321000,484844,0.02948000,1.13600000,0.02844000,0.03276000,1638341647744,0.03275000,-0.00328000,-10.012,112.39091526,3675.25400000,0.03058045
RENBUSD,0.91230000,15.00000000,0.91070000,15.00000000,1638428051585,7488,543464,1.05140000,550951,0.91200000,17.00000000,0.89870000,0.94330000,1638341651585,0.94700000,-0.03130000,-3.318,1094434.65020000,1117772.00000000,0.97912155
YGGUSDT,8.66800000,55.00000000,8.66100000,44.80000000,1638428053990,182461,4247063,9.90100000,4429523,8.66100000,11.60000000,8.15300000,8.45000000,1638341653990,8.45200000,0.21100000,2.497,74662211.69880000,8459094.60000000,8.82626513
YGGBUSD,8.67800000,28.90000000,8.66800000,57.70000000,1638428042560,51880,1518720,9.92700000,1570599,8.66800000,57.70000000,8.16100000,8.46400000,1638341642560,8.46400000,0.20400000,2.410,13974995.39620000,1595921.00000000,8.75669623
YGGBNB,0.01399000,39.60000000,0.01397000,28.90000000,1638428051541,2777,102173,0.01595000,104949,0.01401000,1.30000000,0.01265000,0.01339000,1638341651541,0.01345000,0.00062000,4.630,1757.33802900,127605.40000000,0.01377166
YGGBTC,0.00015330,0.70000000,0.00015310,74.00000000,1638428047589,22367,550808,0.00017450,573174,0.00015320,30.70000000,0.00014040,0.00014850,1638341647589,0.00014870,0.00000470,3.165,154.29723252,1002806.60000000,0.00015387
STXBUSD,2.61900000,5.30000000,2.61500000,5.30000000,1638428035089,23457,765322,3.09100000,788778,2.61900000,17.20000000,2.60800000,3.06100000,1638341635089,3.06900000,-0.44200000,-14.440,5280642.40290000,1843555.50000000,2.86437940
SYSUSDT,0.83740000,178.00000000,0.83560000,1074.00000000,1638428056186,123750,3026423,0.89750000,3150172,0.83640000,1259.00000000,0.75570000,0.75680000,1638341656186,0.75570000,0.07960000,10.518,38483810.37850000,45894314.00000000,0.83853112
DFUSDT,0.16800000,46.00000000,0.16760000,2121.00000000,1638428055968,14515,1299507,0.18650000,1314021,0.16800000,5068.00000000,0.16550000,0.16760000,1638341655968,0.16760000,0.00040000,0.239,4077534.60650000,23214822.00000000,0.17564359
SOLUSDC,222.95000000,3.55000000,222.79000000,8.08000000,1638428055043,14711,373254,236.42000000,387964,222.99000000,1.89000000,216.50000000,218.08000000,1638341655043,218.08000000,4.91000000,2.251,8319965.86640000,36699.14000000,226.70737969
ARPARUB,10.79800000,2068.00000000,10.77300000,12.00000000,1638428044609,2402,212288,11.86700000,214689,10.77900000,11.00000000,10.67500000,10.83900000,1638341644609,10.84000000,-0.06000000,-0.554,18784255.47000000,1668800.00000000,11.25614542
LTCUAH,5613.00000000,19.67000000,5601.00000000,2.86500000,1638428053640,273,28651,5963.00000000,28923,5597.00000000,2.83300000,5534.00000000,5858.00000000,1638341653640,5877.00000000,-261.00000000,-4.455,2671835.77700000,460.79600000,5798.30505690
FETBUSD,0.75270000,873.00000000,0.75110000,15.00000000,1638428055137,12228,1005342,0.79660000,1017569,0.75130000,46.00000000,0.74050000,0.76100000,1638341655137,0.76120000,-0.00970000,-1.275,1935453.20200000,2525479.00000000,0.76637074
ARPABUSD,0.14531000,3443.10000000,0.14513000,233.40000000,1638428054557,16754,2510968,0.16021000,2527721,0.14537000,3436.30000000,0.14376000,0.14672000,1638341654557,0.14681000,-0.00135000,-0.920,3731915.57364400,24690499.20000000,0.15114784
LSKBUSD,3.83100000,3.60000000,3.80900000,3.60000000,1638428055165,4035,144718,3.89200000,148752,3.82800000,3.40000000,3.43000000,3.46600000,1638341655165,3.46700000,0.36200000,10.444,345055.02520000,94251.40000000,3.66100689
AVAXBIDR,1684443.00,34.27000000,1677807.00,34.40000000,1638428052778,833,49415,1828150.00,50247,1678535.00,3.09000000,1660000.00,1800833.00,1638341652778,1811149.00,-122298.00,-6.791,2170045594.25,1230.96000000,1762888.80
ALICEBIDR,311982.00,39.10000000,309309.00,2.65000000,1638428048385,3754,135671,345614.00,139424,310330.00,0.36000000,295931.00,315301.00,1638341648385,315301.00,-4971.00,-1.577,8407868611.13,26415.97000000,318287.33
FIDAUSDT,8.69600000,228.50000000,8.67600000,21.10000000,1638428056466,12869,1213143,9.26400000,1226011,8.69700000,2.00000000,8.48100000,8.59000000,1638341656466,8.59400000,0.10700000,1.246,4051844.78580000,458669.00000000,8.83391898
FIDABUSD,8.70500000,31.50000000,8.68100000,56.00000000,1638428054771,7018,553597,9.29600000,560614,8.69900000,34.40000000,8.51700000,8.59700000,1638341654771,8.58600000,0.10200000,1.186,1389420.76060000,157142.50000000,8.84178857
FIDABNB,0.01410000,52.90000000,0.01399000,114.10000000,1638428052264,770,74482,0.01455000,75251,0.01399000,96.00000000,0.01341000,0.01371000,1638341652264,0.01364000,0.00028000,2.042,676.44280800,49006.00000000,0.01380327
FIDABTC,0.00015380,50.00000000,0.00015340,50.00000000,1638428045730,1924,154492,0.00016030,156415,0.00015340,50.00000000,0.00014870,0.00015070,1638341645730,0.00015060,0.00000270,1.792,8.99189676,58231.40000000,0.00015442
DENTBUSD,0.00475100,421311.00000000,0.00474000,144190.00000000,1638428055600,6130,818922,0.00510000,825051,0.00475200,21485.00000000,0.00465800,0.00504600,1638341655600,0.00504600,-0.00029400,-5.826,998310.79175300,202265624.00000000,0.00493564
FRONTUSDT,0.96350000,518.00000000,0.96130000,519.00000000,1638428055707,16753,828808,1.06500000,845560,0.96230000,929.00000000,0.91840000,1.03430000,1638341655707,1.03520000,-0.07200000,-6.961,4018993.99950000,3994757.00000000,1.00606720
CVPUSDT,1.42600000,134.50000000,1.42200000,525.90000000,1638428048155,5549,653046,1.52000000,658594,1.42100000,360.60000000,1.40000000,1.47300000,1638341648155,1.47200000,-0.05200000,-3.530,1798376.94730000,1227438.30000000,1.46514651
AGLDBTC,0.00004083,108.30000000,0.00004078,540.20000000,1638428051131,4837,268149,0.00004456,272985,0.00004084,6.00000000,0.00004041,0.00004421,1638341651131,0.00004430,-0.00000337,-7.623,36.28038518,854286.10000000,0.00004247
AGLDBNB,0.00372700,108.40000000,0.00372300,94.00000000,1638428041660,659,58871,0.00400700,59529,0.00374000,93.50000000,0.00370700,0.00399800,1638341641660,0.00400100,-0.00025800,-6.453,386.30856670,100502.30000000,0.00384378
AGLDBUSD,2.31100000,108.30000000,2.30800000,540.20000000,1638428052193,13359,1130260,2.57400000,1143618,2.30900000,136.60000000,2.26900000,2.51800000,1638341652193,2.51600000,-0.20900000,-8.300,2728153.42110000,1125948.80000000,2.42298177
AGLDUSDT,2.30900000,974.40000000,2.30700000,89.10000000,1638428055367,38607,2380537,2.57500000,2419143,2.30700000,342.80000000,2.26300000,2.52000000,1638341655367,2.51900000,-0.21300000,-8.452,13483318.95830000,5539820.10000000,2.43389112
RADBTC,0.00023560,106.40000000,0.00023490,268.30000000,1638428056232,7166,472902,0.00026210,480067,0.00023550,397.00000000,0.00022930,0.00024060,1638341656232,0.00024150,-0.00000510,-2.120,60.76336381,252687.70000000,0.00024047
RADBNB,0.02151000,192.20000000,0.02143000,75.00000000,1638428046985,1043,82551,0.02374000,83593,0.02154000,16.20000000,0.02076000,0.02172000,1638341646985,0.02177000,-0.00018000,-0.829,894.41104800,40810.70000000,0.02191609
RADBUSD,13.33000000,1.00000000,13.29700000,3.70000000,1638428053144,16388,1610684,15.34500000,1627071,13.30100000,1.00000000,13.14600000,13.73700000,1638341653144,13.75000000,-0.43600000,-3.174,4979643.94400000,357580.00000000,13.92595767
RADUSDT,13.31200000,15.20000000,13.28400000,20.00000000,1638428053019,49579,3170836,15.34000000,3220414,13.28900000,12.00000000,13.12500000,13.72900000,1638341653019,13.73100000,-0.44000000,-3.205,25829193.79940000,1855934.40000000,13.91708338
UNIAUD,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,34.47000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
HIVEBUSD,2.30800000,6.00000000,2.30330000,6.00000000,1638428055072,12188,761393,2.60370000,773580,2.30950000,1244.00000000,2.26410000,2.55810000,1638341655072,2.56000000,-0.24860000,-9.718,2602432.27680000,1059242.00000000,2.45688169
STPTBUSD,0.14366000,18077.90000000,0.14337000,194.50000000,1638427977957,3015,955464,0.15330000,958478,0.14345000,893.80000000,0.14269000,0.14837000,1638341577957,0.14836000,-0.00492000,-3.316,390969.30327600,2624451.50000000,0.14897181
BETABTC,0.00002798,1253.00000000,0.00002788,581.00000000,1638428055585,31161,601805,0.00002885,632965,0.00002788,423.00000000,0.00002244,0.00002301,1638341655585,0.00002304,0.00000487,21.165,321.81565334,12783496.00000000,0.00002517
BETABNB,0.00256210,10364.00000000,0.00253960,1528.00000000,1638428056302,4952,532017,0.00264120,536968,0.00256220,74.00000000,0.00199500,0.00207890,1638341656302,0.00208440,0.00048330,23.248,6458.81838270,2839033.00000000,0.00227501
BETABUSD,1.58283000,8.00000000,1.57869000,18.00000000,1638428056235,101718,4030387,1.63989000,4132104,1.58284000,366.00000000,1.27551000,1.31426000,1638341656235,1.31009000,0.26858000,20.436,28304007.63887000,19412777.00000000,1.45800921
BETAUSDT,1.58074000,30.00000000,1.57746000,507.00000000,1638428056392,174303,7240416,1.64000000,7414718,1.57705000,30.00000000,1.27388000,1.31102000,1638341656392,1.31301000,0.26603000,20.292,73626828.88397000,50801066.00000000,1.44931661
SHIBAUD,0.00006026,63239255.00,0.00006019,46843892.00,1638428055273,6904,497206,0.00006654,504109,0.00006028,5308560.00,0.00005781,0.00006400,1638341655273,0.00006415,-0.00000372,-5.813,5571647.49919803,88821108473.00,0.00006273
RAREBTC,0.00003057,7.00000000,0.00003048,1330.50000000,1638428047226,4960,454908,0.00003360,459867,0.00003057,1.20000000,0.00002998,0.00003337,1638341647226,0.00003340,-0.00000280,-8.391,13.26858384,419649.90000000,0.00003162
RAREBNB,0.00280600,577.20000000,0.00278000,131.50000000,1638428046593,875,94350,0.00302600,95224,0.00280900,135.80000000,0.00276400,0.00302600,1638341646593,0.00301800,-0.00021700,-7.171,597.70758390,206031.70000000,0.00290105
RAREBUSD,1.73100000,8.00000000,1.72700000,8.10000000,1638428050247,16184,1806883,1.91800000,1823066,1.73000000,279.50000000,1.67500000,1.90200000,1638341650247,1.90200000,-0.17200000,-9.043,1911445.40690000,1054383.00000000,1.81285681
RAREUSDT,1.72900000,823.30000000,1.72800000,13.20000000,1638428052648,44062,3512360,1.91900000,3556421,1.72800000,1215.60000000,1.66900000,1.90000000,1638341652648,1.90200000,-0.17200000,-9.053,8233802.47040000,4539348.10000000,1.81387333
AVAXBRL,669.40000000,2.67000000,667.00000000,8.57000000,1638428052098,2718,114283,722.50000000,117000,665.00000000,0.02000000,656.90000000,710.60000000,1638341652098,710.60000000,-45.60000000,-6.417,3130067.77700000,4497.11000000,696.01761509
AVAXAUD,164.83000000,21.45000000,164.18000000,21.43000000,1638428055872,2834,87012,178.60000000,89845,164.04000000,0.28000000,160.92000000,176.00000000,1638341655872,176.23000000,-11.96000000,-6.795,1226142.93280000,7183.92000000,170.67881224
LUNAAUD,87.74000000,2.17000000,87.59000000,32.23000000,1638428049358,7234,185435,92.59000000,192668,87.62000000,26.77000000,78.01000000,79.46000000,1638341649358,79.37000000,8.16000000,10.269,4235484.85630000,48883.91000000,86.64374139
TROYBUSD,0.01268100,12842.00000000,0.01264300,1105.00000000,1638428055511,2340,436662,0.01318800,439001,0.01268100,1630.00000000,0.01255000,0.01318000,1638341655511,0.01314800,-0.00049900,-3.786,275149.89269500,21246942.00000000,0.01295009
AXSETH,0.02949000,7.75400000,0.02945000,14.61300000,1638428056381,5042,541336,0.03024000,546377,0.02948000,1.01500000,0.02910000,0.02926000,1638341656381,0.02924000,0.00022000,0.752,457.22618997,15406.01900000,0.02967841
FTMETH,0.00046060,1199.50000000,0.00046020,1200.20000000,1638428056296,5098,333207,0.00049730,338304,0.00045990,149.00000000,0.00045440,0.00047140,1638341656296,0.00047100,-0.00001150,-2.440,571.02568623,1209979.40000000,0.00047193
SOLETH,0.04924000,37.00000000,0.04920000,6.00000000,1638428056279,32361,1038388,0.05150000,1070748,0.04930000,2.54900000,0.04574000,0.04610000,1638341656279,0.04608000,0.00320000,6.941,3645.73123386,74720.50400000,0.04879158
SSVBTC,0.00020650,74.66000000,0.00020580,145.77000000,1638428051664,5389,366391,0.00023530,371779,0.00020640,28.54000000,0.00020400,0.00021810,1638341651664,0.00021680,-0.00001170,-5.365,15.62269034,72876.54000000,0.00021437
SSVETH,0.00258200,5.78000000,0.00256800,59.18000000,1638428028430,1046,114801,0.00281900,115846,0.00258200,2.11000000,0.00254000,0.00262100,1638341628430,0.00261300,-0.00003900,-1.488,112.71788809,42894.24000000,0.00262781
LAZIOTRY,69.42700000,112.02000000,69.30000000,24.68000000,1638428056177,7341,2051299,71.27200000,2058639,69.30000000,47.47000000,68.04200000,70.55000000,1638341656177,70.70000000,-1.25000000,-1.772,37395370.00312000,535390.61000000,69.84689179
LAZIOEUR,4.50190000,5.19000000,4.48930000,190.00000000,1638428055986,586,152703,4.74350000,153288,4.50200000,9.34000000,4.38040000,4.67890000,1638341655986,4.66680000,-0.17690000,-3.781,146266.63103600,31912.28000000,4.58339646
LAZIOBTC,0.00009048,523.46000000,0.00008983,97.91000000,1638428056350,1136,448783,0.00009418,449918,0.00009042,9.49000000,0.00008791,0.00009302,1638341656350,0.00009277,-0.00000260,-2.795,5.66923916,62575.24000000,0.00009060
LAZIOUSDT,5.09970000,85.00000000,5.08800000,90.23000000,1638428056369,11166,4045483,5.38570000,4056648,5.09650000,170.00000000,4.95070000,5.30420000,1638341656369,5.30210000,-0.20770000,-3.916,3118950.31859800,601146.52000000,5.18833631
CHESSBTC,0.00004331,214.20000000,0.00004313,8.70000000,1638428056230,6218,432172,0.00004811,438389,0.00004331,2.70000000,0.00004296,0.00004716,1638341656230,0.00004716,-0.00000385,-8.164,28.12139267,618507.50000000,0.00004547
CHESSBNB,0.00395400,327.00000000,0.00393400,264.40000000,1638428024274,1166,109050,0.00433800,110215,0.00395800,256.10000000,0.00394400,0.00425600,1638341624274,0.00426200,-0.00029800,-7.002,824.38265960,200027.80000000,0.00412134
CHESSBUSD,2.45000000,11.20000000,2.44200000,81.00000000,1638428047787,26921,1747080,2.74900000,1774000,2.44200000,13.80000000,2.43900000,2.68500000,1638341647787,2.68800000,-0.24300000,-9.050,4126801.75750000,1574849.40000000,2.62044216
CHESSUSDT,2.44200000,26.40000000,2.44000000,420.80000000,1638428047852,56458,3811655,2.75000000,3868112,2.44200000,4.50000000,2.43600000,2.68300000,1638341647852,2.68400000,-0.24100000,-8.982,17418114.47250000,6669289.60000000,2.61168963
